DB Version;Assembly Accession;Chromosome/Plasmid Name;Chromosome/Plasmid Xref;PGD Gene ID;Locus Tag;Feature Type;Start;End;Strand;Gene Name;Gene synonyns;Product Name;Product Name Confidence Class;Product Synonyms;RefSeq Accession;Length (nucleotides);Length (amino acids);Ortholog Group ID;ortholog_fragment?;Putative Inparalog Locus Tag;Putative Inparalog Name;Putative Inparalog Accession;Percent Identity;Alignment Length
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667726;PSPA7_2468;CDS;2494347;2495228;+;;;hypothetical protein;;;WP_003152992.1;882;294;POG002804;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667728;PSPA7_2469;CDS;2495278;2495970;-;;;esterase/lipase/thioesterase domain-containing protein;;;WP_003152990.1;693;231;POG002805;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667730;PSPA7_2470;CDS;2495995;2496123;+;;;hypothetical protein;;;YP_001347836.1;129;43;POG024096;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667732;PSPA7_2471;CDS;2496217;2496516;+;;;hypothetical protein;;;YP_001347837.1;300;100;POG013927;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667734;PSPA7_2472;CDS;2496527;2496715;-;;;putative lipoprotein;;;WP_003152987.1;189;63;POG014689;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667736;PSPA7_2473;CDS;2496987;2497196;+;;;hypothetical protein;;;WP_003152985.1;210;70;POG002807;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667738;PSPA7_2474;CDS;2497308;2497652;+;;;hypothetical protein;;;WP_003152983.1;345;115;POG002808;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667740;PSPA7_2475;CDS;2497677;2498039;-;;;hypothetical protein;;;WP_012075380.1;363;121;POG002809;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667742;PSPA7_2476;CDS;2498199;2499476;-;;;outer membrane protein;;;WP_003152979.1;1278;426;POG002810;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667744;PSPA7_2477;CDS;2499841;2500161;+;;;hypothetical protein;;;WP_012075381.1;321;107;POG002811;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667746;PSPA7_2478;CDS;2500206;2500355;+;;;hypothetical protein;;;YP_001347844.1;150;50;POG024097;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667748;PSPA7_2479;CDS;2500373;2501260;-;;;putative transcriptional regulator;;;WP_003152975.1;888;296;POG002812;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667750;PSPA7_2480;CDS;2501365;2501808;+;;;hypothetical protein;;;WP_003152971.1;444;148;POG002692;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667752;PSPA7_2481;CDS;2501994;2502380;+;;;hypothetical protein;;;WP_003152969.1;387;129;POG002324;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667754;PSPA7_2482;CDS;2502435;2503082;-;eco;;ecotin;;;YP_001347848.1;648;216;POG002813;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667756;PSPA7_2483;CDS;2503231;2503461;-;;;hypothetical protein;;;WP_003152965.1;231;77;POG013926;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667758;PSPA7_2484;CDS;2503642;2503839;+;;;hypothetical protein;;;WP_012075384.1;198;66;POG014688;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667760;PSPA7_2485;CDS;2503904;2504233;-;;;hypothetical protein;;;WP_003152962.1;330;110;POG002816;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667762;PSPA7_2486;CDS;2504330;2504704;-;;;hypothetical protein;;;WP_012075385.1;375;125;POG001038;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667764;PSPA7_2487;CDS;2504837;2505280;+;;;hypothetical protein;;;WP_003154884.1;444;148;POG002817;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667766;PSPA7_2489;CDS;2505429;2505746;+;;;hypothetical protein;;;WP_012075386.1;318;106;POG013925;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667768;PSPA7_2488;CDS;2505736;2506635;-;;;hypothetical protein;;;WP_012075387.1;900;300;POG000917;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667770;PSPA7_2490;CDS;2506858;2507091;+;;;hypothetical protein;;;WP_003154879.1;234;78;POG014687;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667772;PSPA7_2492;CDS;2507158;2507388;+;;;hypothetical protein;;;WP_003154877.1;231;77;POG013924;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667774;PSPA7_2491;CDS;2507363;2507884;-;;;hypothetical protein;;;WP_003154874.1;522;174;POG002820;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667776;PSPA7_2493;CDS;2507902;2508615;-;endA;;DNA-specific endonuclease I;;;WP_012075388.1;714;238;POG002821;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667778;PSPA7_2494;CDS;2508772;2508993;+;;;hypothetical protein;;;WP_012075389.1;222;74;POG013923;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667780;PSPA7_2495;CDS;2508990;2509772;+;map1;;type I methionine aminopeptidase;;;WP_012075390.1;783;261;POG002823;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667782;PSPA7_2496;CDS;2509826;2510059;+;;;hypothetical protein;;;WP_012075391.1;234;78;POG014686;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667784;PSPA7_2497;CDS;2510133;2510261;-;;;hypothetical protein;;;YP_001347863.1;129;43;POG024098;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667786;PSPA7_2498;CDS;2510260;2510547;+;;;hypothetical protein;;;WP_012075393.1;288;96;POG001949;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667788;PSPA7_2499;CDS;2510726;2510839;+;;;hypothetical protein;;;YP_001347865.1;114;38;POG024099;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667790;PSPA7_2500;CDS;2510853;2511029;-;;;hypothetical protein;;;WP_012075395.1;177;59;POG014685;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667792;PSPA7_2501;CDS;2511114;2511440;-;;;hypothetical protein;;;WP_012075396.1;327;109;POG002825;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667794;PSPA7_2502;CDS;2511632;2512483;+;;;putative hydrolase;;;WP_012075397.1;852;284;POG002826;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667796;PSPA7_2503;CDS;2512511;2512780;-;;;hypothetical protein;;;WP_012075398.1;270;90;POG024100;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667798;PSPA7_2504;CDS;2512733;2514655;+;thrS;;threonyl-tRNA synthetase;;;WP_003148871.1;1923;641;POG002827;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667800;PSPA7_2505;CDS;2514673;2515206;+;infC;;translation initiation factor IF-3;;;WP_003148873.1;534;178;POG002828;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667802;PSPA7_2506;CDS;2515268;2515462;+;rpmI;;50S ribosomal protein L35;;;WP_003090673.1;195;65;POG002829;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667804;PSPA7_2507;CDS;2515486;2515842;+;rplT;;50S ribosomal protein L20;;;WP_003099086.1;357;119;POG002830;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667806;PSPA7_2508;CDS;2515940;2516956;+;pheS;;phenylalanyl-tRNA synthetase subunit alpha;;;WP_012075399.1;1017;339;POG002831;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667808;PSPA7_2509;CDS;2516991;2519369;+;pheT;;phenylalanyl-tRNA synthetase subunit beta;;;WP_012075400.1;2379;793;POG002832;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667810;PSPA7_2510;CDS;2519373;2519675;+;ihfA;;integration host factor subunit alpha;;;WP_003090661.1;303;101;POG002833;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667812;PSPA7_2511;CDS;2519656;2520012;+;;;hypothetical protein;;;WP_003090655.1;357;119;POG002834;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667816;PSPA7_2513;CDS;2520342;2520605;+;;;hypothetical protein;;;WP_012075401.1;264;88;POG000949;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667819;PSPA7_2515;CDS;2521604;2522122;-;;;hypothetical protein;;;YP_001347879.1;519;173;POG024101;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667821;PSPA7_2516;CDS;2522554;2524878;-;;;putative prophage encoded two-component system histidine kinase;;;YP_001347880.1;2325;775;POG024102;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667823;PSPA7_2517;CDS;2525039;2525488;-;;;patch repair protein;;;YP_001347881.1;450;150;POG024103;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667825;PSPA7_2518;CDS;2525541;2531033;-;;;hypothetical protein;;;WP_012075405.1;5493;1831;POG024104;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667827;PSPA7_2519;CDS;2531026;2532570;-;;;hypothetical protein;;;WP_012075406.1;1545;515;POG024105;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667829;PSPA7_2520;CDS;2532567;2534714;-;;;hypothetical protein;;;WP_012075407.1;2148;716;POG024106;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667831;PSPA7_2521;CDS;2534735;2536291;-;;;modification methylase DdeI;;;WP_012075408.1;1557;519;POG024107;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667833;PSPA7_2522;CDS;2536657;2536869;+;;;hypothetical protein;;;WP_012075409.1;213;71;POG024108;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667835;PSPA7_2523;CDS;2537588;2537746;-;;;hypothetical protein;;;YP_001347887.1;159;53;POG024109;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667837;PSPA7_2524;CDS;2537819;2538088;+;;;hypothetical protein;;;WP_012075411.1;270;90;POG024110;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667843;PSPA7_2527;CDS;2539655;2541004;-;;;hypothetical protein;;;WP_012075412.1;1350;450;POG002842;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667845;PSPA7_2528;CDS;2541001;2547297;-;;;hypothetical protein;;;WP_012075413.1;6297;2099;POG002843;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667847;PSPA7_2529;CDS;2547312;2547950;-;;;putative radical activating enzyme;;;WP_012075414.1;639;213;POG002844;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667849;PSPA7_2530;CDS;2547952;2549781;-;;;putative chaperone;;;WP_012075415.1;1830;610;POG002845;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667851;PSPA7_2531;CDS;2550072;2550389;+;;;hypothetical protein;;;YP_001347895.1;318;106;POG002889;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667853;PSPA7_2532;CDS;2550460;2550813;-;;;hypothetical protein;;;WP_012075416.1;354;118;POG002890;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667855;PSPA7_2533;CDS;2551122;2551478;-;queD;;queuosine biosynthesis protein QueD;;;WP_003090505.1;357;119;POG002891;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667857;PSPA7_2534;CDS;2551579;2553132;-;;;anaerobic nitric oxide reductase transcriptional regulator;;;WP_012075417.1;1554;518;POG002892;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667859;PSPA7_2535;CDS;2553286;2554467;+;fhp;;nitric oxide dioxygenase;;;WP_012075418.1;1182;394;POG002893;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667861;PSPA7_2536;CDS;2554521;2554778;+;;;hypothetical protein;;;WP_003157851.1;258;86;POG002894;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667863;PSPA7_2537;CDS;2554792;2555958;+;;;hypothetical protein;;;YP_001347901.1;1167;389;POG002895;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667865;PSPA7_2538;CDS;2555959;2556225;-;;;hypothetical protein;;;WP_012075420.1;267;89;POG024112;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667867;PSPA7_2539;CDS;2556209;2557102;-;;;hypothetical protein;;;WP_012075421.1;894;298;POG002896;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667869;PSPA7_2540;CDS;2557129;2558211;-;;;hypothetical protein;;;WP_012075422.1;1083;361;POG002897;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667871;PSPA7_2541;CDS;2558410;2558718;+;;;hypothetical protein;;;WP_003090497.1;309;103;POG002898;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667873;PSPA7_2542;CDS;2558730;2559032;+;;;hypothetical protein;;;YP_001347906.1;303;101;POG002899;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667875;PSPA7_2543;CDS;2559032;2559703;+;;;putative two-component response regulator;;;WP_012075424.1;672;224;POG002900;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667877;PSPA7_2544;CDS;2559700;2561034;+;;;putative two-component sensor;;;WP_012075425.1;1335;445;POG002901;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667879;PSPA7_2545;CDS;2561126;2561434;+;;;hypothetical protein;;;WP_012075426.1;309;103;POG002902;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667881;PSPA7_2546;CDS;2561439;2563583;-;;;putative chemotaxis transducer;;;WP_012075427.1;2145;715;POG002657;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667883;PSPA7_2547;CDS;2563842;2565167;+;;;putative transporter;;;WP_012075428.1;1326;442;POG002903;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667885;PSPA7_2548;CDS;2565281;2566966;+;;;putative chemotaxis transducer;;;WP_012075429.1;1686;562;POG002657;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667887;PSPA7_2549;CDS;2567124;2568182;+;;;hypothetical protein;;;WP_012075430.1;1059;353;POG002904;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667889;PSPA7_2550;CDS;2568520;2569104;+;;;hypothetical protein;;;WP_003154306.1;585;195;POG024113;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667891;PSPA7_2551;CDS;2569116;2569964;+;;;hypothetical protein;;;WP_012075431.1;849;283;POG024114;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667893;PSPA7_2552;CDS;2570020;2570976;+;;;lipoprotein;;;WP_012075432.1;957;319;POG024115;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667895;PSPA7_2553;CDS;2570973;2572142;+;;;polyphosphate-selective porin O;;;YP_001347917.1;1170;390;POG024116;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667897;PSPA7_2554;CDS;2572171;2573529;+;;;type 4 fimbriae expression regulatory protein PilR;;;WP_012075434.1;1359;453;POG024117;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667899;PSPA7_2555;CDS;2573594;2575501;+;;;histidine kinase;;;WP_012075435.1;1908;636;POG024118;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667901;PSPA7_2556;CDS;2575514;2576323;-;;;methyltransferase;;;WP_012075436.1;810;270;POG002905;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667903;PSPA7_2557;CDS;2576439;2577899;-;nuoN;;NADH dehydrogenase subunit N;;;WP_012075437.1;1461;487;POG002906;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667905;PSPA7_2558;CDS;2577907;2579436;-;nuoM;;NADH dehydrogenase subunit M;;;WP_003152490.1;1530;510;POG002907;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667907;PSPA7_2559;CDS;2579464;2581311;-;nuoL;;NADH dehydrogenase subunit L;;;WP_012075438.1;1848;616;POG001016;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667909;PSPA7_2560;CDS;2581308;2581616;-;nuoK;;NADH dehydrogenase subunit K;;;WP_003090475.1;309;103;POG002908;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667911;PSPA7_2561;CDS;2581662;2582162;-;nuoJ;;NADH dehydrogenase subunit J;;;WP_003090473.1;501;167;POG002909;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667913;PSPA7_2562;CDS;2582174;2582722;-;nuoI;;NADH dehydrogenase subunit I;;;WP_003090467.1;549;183;POG002910;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667915;PSPA7_2563;CDS;2582734;2583729;-;nuoH;;NADH dehydrogenase subunit H;;;WP_003152492.1;996;332;POG002911;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667917;PSPA7_2564;CDS;2583726;2586443;-;nuoG;;NADH dehydrogenase subunit G;;;WP_012075439.1;2718;906;POG002912;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667919;PSPA7_2565;CDS;2586447;2586575;-;;;hypothetical protein;;;YP_001347929.1;129;43;POG024119;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667921;PSPA7_2566;CDS;2586575;2587921;-;nuoF;;NADH dehydrogenase I subunit F;;;WP_003097674.1;1347;449;POG002153;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667923;PSPA7_2567;CDS;2587918;2588418;-;nuoE;;NADH dehydrogenase subunit E;;;WP_012075441.1;501;167;POG002913;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667925;PSPA7_2568;CDS;2588420;2590201;-;nuoD;;bifunctional NADH:ubiquinone oxidoreductase subunit C/D;;;WP_012075442.1;1782;594;POG002914;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667927;PSPA7_2569;CDS;2590282;2590959;-;nuoB;;NADH dehydrogenase subunit B;;;WP_012075443.1;678;226;POG002915;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667929;PSPA7_2570;CDS;2590970;2591383;-;nuoA;;NADH dehydrogenase subunit A;;;WP_012075444.1;414;138;POG002916;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667931;PSPA7_2571;CDS;2591974;2592489;-;;;hypothetical protein;;;WP_012075445.1;516;172;POG002917;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667933;PSPA7_2572;CDS;2592607;2594625;-;;;hypothetical protein;;;WP_012075446.1;2019;673;POG002918;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667935;PSPA7_2573;CDS;2594804;2596399;-;;;isocitrate lyase;;;WP_003153232.1;1596;532;POG002919;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667937;PSPA7_2574;CDS;2596991;2597812;-;;;hypothetical protein;;;WP_012075447.1;822;274;POG002920;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667939;PSPA7_2575;CDS;2597809;2598432;-;;;hypothetical protein;;;WP_012075448.1;624;208;POG002921;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667941;PSPA7_2576;CDS;2598439;2598864;-;;;putative acetyl transferase;;;WP_003153225.1;426;142;POG002922;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667943;PSPA7_2577;CDS;2598857;2600026;-;;;hypothetical protein;;;WP_012075449.1;1170;390;POG002923;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667945;PSPA7_2578;CDS;2600086;2601456;-;purB;;adenylosuccinate lyase;;;WP_003153221.1;1371;457;POG002924;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667947;PSPA7_2579;CDS;2601532;2602416;-;;;hypothetical protein;;;WP_012075450.1;885;295;POG000238;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667949;PSPA7_2580;CDS;2602419;2603039;-;;;hypothetical protein;;;WP_012075451.1;621;207;POG002925;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667951;PSPA7_2581;CDS;2603036;2604163;-;mnmA;;tRNA-specific 2-thiouridylase MnmA;;;WP_012075452.1;1128;376;POG002926;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667953;PSPA7_2582;CDS;2604207;2604677;-;;;hypothetical protein;;;WP_003153215.1;471;157;POG002927;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667955;PSPA7_2583;CDS;2604767;2606992;-;;;NADP-dependent isocitrate dehydrogenase;;;WP_012075453.1;2226;742;POG002928;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667957;PSPA7_2584;CDS;2607351;2608607;+;icd;;isocitrate dehydrogenase;;;WP_012075454.1;1257;419;POG002929;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667959;PSPA7_2585;CDS;2608681;2608953;-;cspD;;cold shock domain-containing protein CspD;;;WP_003153206.1;273;91;POG002930;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667961;PSPA7_2586;CDS;2609179;2609547;+;clpS;;ATP-dependent Clp protease adaptor protein ClpS;;;WP_003097649.1;369;123;POG002931;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667963;PSPA7_2587;CDS;2609575;2611851;+;clpA;;ATP-dependent Clp protease ATP-binding subunit ClpA;;;WP_003090432.1;2277;759;POG002932;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667965;PSPA7_2588;CDS;2611934;2612152;-;infA;;translation initiation factor IF-1;;;WP_002553999.1;219;73;POG002933;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667967;PSPA7_2589;CDS;2612257;2612964;-;;;arginyl-tRNA-protein transferase;;;WP_003097644.1;708;236;POG002934;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667969;PSPA7_2590;CDS;2613019;2613699;-;aat;;leucyl/phenylalanyl-tRNA--protein transferase;;;WP_012075455.1;681;227;POG002935;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667971;PSPA7_2591;CDS;2613737;2614687;-;trxB2;;thioredoxin reductase 1;;;WP_012075456.1;951;317;POG000816;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667973;PSPA7_2592;CDS;2614860;2614982;-;;;hypothetical protein;;;YP_001347956.1;123;41;POG024120;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667975;PSPA7_2593;CDS;2614935;2617349;+;ftsK;;cell division protein FtsK;;;WP_012075458.1;2415;805;POG002936;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667977;PSPA7_2594;CDS;2617374;2618000;+;lolA;;outer-membrane lipoprotein carrier protein;;;WP_012075459.1;627;209;POG002937;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667979;PSPA7_2595;CDS;2618010;2619335;+;;;recombination factor protein RarA;;;WP_012075460.1;1326;442;POG002938;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667981;PSPA7_2596;CDS;2619449;2620729;+;serS;;seryl-tRNA synthetase;;;WP_012075461.1;1281;427;POG002939;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667983;PSPA7_2597;CDS;2620731;2622128;+;cysG;;siroheme synthase;;;WP_012075462.1;1398;466;POG002940;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667985;PSPA7_2598;CDS;2622133;2623107;-;;;hypothetical protein;;;WP_012075463.1;975;325;POG002941;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667987;PSPA7_2599;CDS;2623193;2624176;-;;;hypothetical protein;;;WP_012075464.1;984;328;POG002942;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667989;PSPA7_2600;CDS;2624173;2624508;-;;;hypothetical protein;;;WP_003153616.1;336;112;POG002943;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667991;PSPA7_2601;CDS;2624505;2624810;-;;;hypothetical protein;;;WP_003153615.1;306;102;POG002944;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667993;PSPA7_2602;CDS;2624810;2625169;-;tusC;;sulfur relay protein TusC;;;WP_012075465.1;360;120;POG002945;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667995;PSPA7_2603;CDS;2625166;2625561;-;;;sulfur transfer complex subunit TusD;;;WP_012075466.1;396;132;POG002946;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1667997;PSPA7_2604;CDS;2625672;2626340;-;;;hypothetical protein;;;WP_003153609.1;669;223;POG002947;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1668001;PSPA7_2606;CDS;2626730;2627302;-;;;hypothetical protein;;;WP_012075467.1;573;191;POG002955;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1668003;PSPA7_2607;CDS;2627492;2628595;-;;;putative periplasmic spermidine/putrescine-binding protein;;;WP_012075468.1;1104;368;POG002956;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1668005;PSPA7_2608;CDS;2628749;2629558;+;;;LuxR family transcriptional regulator;;;WP_012075469.1;810;270;POG002957;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1668007;PSPA7_2609;CDS;2629589;2630617;-;;;HTH-type transcriptional regulator VqsM;;;WP_012075470.1;1029;343;POG002959;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1668009;PSPA7_2611;CDS;2631249;2632397;+;;;putative FAD-dependent monooxygenase;;;WP_003153602.1;1149;383;POG001490;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1668011;PSPA7_2610;CDS;2632366;2632554;-;;;hypothetical protein;;;YP_001347974.1;189;63;POG024121;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1668013;PSPA7_2612;CDS;2632517;2632633;+;;;hypothetical protein;;;YP_001347975.1;117;39;POG024122;0;;;;;
